PG Count,GSM,Binding ,Paper,Spine
553,58,Hardback,White,23.32921
554,58,Hardback,White,23.36778
555,58,Hardback,White,23.40635
556,58,Hardback,White,23.44492
557,58,Hardback,White,23.48349
558,58,Hardback,White,23.52206
559,58,Hardback,White,23.56063
560,58,Hardback,White,23.5992
561,58,Hardback,White,23.63777
562,58,Hardback,White,23.67634
563,58,Hardback,White,23.71491
564,58,Hardback,White,23.75348
565,58,Hardback,White,23.79205
566,58,Hardback,White,23.83062
567,58,Hardback,White,23.86919
568,58,Hardback,White,23.90776
569,58,Hardback,White,23.94633
570,58,Hardback,White,23.9849
571,58,Hardback,White,24.02347
572,58,Hardback,White,24.06204
573,58,Hardback,White,24.10061
574,58,Hardback,White,24.13918
575,58,Hardback,White,24.17775
576,58,Hardback,White,24.21632
577,58,Hardback,White,24.25489
578,58,Hardback,White,24.29346
579,58,Hardback,White,24.33203
580,58,Hardback,White,24.3706
581,58,Hardback,White,24.40917
582,58,Hardback,White,24.44774
583,58,Hardback,White,24.48631
584,58,Hardback,White,24.52488
585,58,Hardback,White,24.56345
586,58,Hardback,White,24.60202
587,58,Hardback,White,24.64059
588,58,Hardback,White,24.67916
589,58,Hardback,White,24.71773
590,58,Hardback,White,24.7563
591,58,Hardback,White,24.79487
592,58,Hardback,White,24.83344
593,58,Hardback,White,24.87201
594,58,Hardback,White,24.91058
595,58,Hardback,White,24.94915
596,58,Hardback,White,24.98772
597,58,Hardback,White,25.02629
598,58,Hardback,White,25.06486
599,58,Hardback,White,25.10343
600,58,Hardback,White,25.142
601,58,Hardback,White,25.18057
602,58,Hardback,White,25.21914
603,58,Hardback,White,25.25771
604,58,Hardback,White,25.29628
605,58,Hardback,White,25.33485
606,58,Hardback,White,25.37342
607,58,Hardback,White,25.41199
608,58,Hardback,White,25.45056
609,58,Hardback,White,25.48913
610,58,Hardback,White,25.5277
611,58,Hardback,White,25.56627
612,58,Hardback,White,25.60484
613,58,Hardback,White,25.64341
614,58,Hardback,White,25.68198
615,58,Hardback,White,25.72055
616,58,Hardback,White,25.75912
617,58,Hardback,White,25.79769
618,58,Hardback,White,25.83626
619,58,Hardback,White,25.87483
620,58,Hardback,White,25.9134
621,58,Hardback,White,25.95197
622,58,Hardback,White,25.99054
623,58,Hardback,White,26.02911
624,58,Hardback,White,26.06768
625,58,Hardback,White,26.10625
626,58,Hardback,White,26.14482
627,58,Hardback,White,26.18339
628,58,Hardback,White,26.22196
629,58,Hardback,White,26.26053
630,58,Hardback,White,26.2991
631,58,Hardback,White,26.33767
632,58,Hardback,White,26.37624
633,58,Hardback,White,26.41481
634,58,Hardback,White,26.45338
635,58,Hardback,White,26.49195
636,58,Hardback,White,26.53052
637,58,Hardback,White,26.56909
638,58,Hardback,White,26.60766
639,58,Hardback,White,26.64623
640,58,Hardback,White,26.6848
641,58,Hardback,White,26.72337
642,58,Hardback,White,26.76194
643,58,Hardback,White,26.80051
644,58,Hardback,White,26.83908
645,58,Hardback,White,26.87765
646,58,Hardback,White,26.91622
647,58,Hardback,White,26.95479
648,58,Hardback,White,26.99336
649,58,Hardback,White,27.03193
650,58,Hardback,White,27.0705
651,58,Hardback,White,27.10907
652,58,Hardback,White,27.14764
653,58,Hardback,White,27.18621
654,58,Hardback,White,27.22478
655,58,Hardback,White,27.26335
656,58,Hardback,White,27.30192
657,58,Hardback,White,27.34049
658,58,Hardback,White,27.37906
659,58,Hardback,White,27.41763
660,58,Hardback,White,27.4562
661,58,Hardback,White,27.49477
662,58,Hardback,White,27.53334
663,58,Hardback,White,27.57191
664,58,Hardback,White,27.61048
665,58,Hardback,White,27.64905
666,58,Hardback,White,27.68762
667,58,Hardback,White,27.72619
668,58,Hardback,White,27.76476
669,58,Hardback,White,27.80333
670,58,Hardback,White,27.8419
671,58,Hardback,White,27.88047
672,58,Hardback,White,27.91904
673,58,Hardback,White,27.95761
674,58,Hardback,White,27.99618
675,58,Hardback,White,28.03475
676,58,Hardback,White,28.07332
677,58,Hardback,White,28.11189
678,58,Hardback,White,28.15046
679,58,Hardback,White,28.18903
680,58,Hardback,White,28.2276
681,58,Hardback,White,28.26617
682,58,Hardback,White,28.30474
683,58,Hardback,White,28.34331
684,58,Hardback,White,28.38188
685,58,Hardback,White,28.42045
686,58,Hardback,White,28.45902
687,58,Hardback,White,28.49759
688,58,Hardback,White,28.53616
689,58,Hardback,White,28.57473
690,58,Hardback,White,28.6133
691,58,Hardback,White,28.65187
692,58,Hardback,White,28.69044
693,58,Hardback,White,28.72901
694,58,Hardback,White,28.76758
695,58,Hardback,White,28.80615
696,58,Hardback,White,28.84472
697,58,Hardback,White,28.88329
698,58,Hardback,White,28.92186
699,58,Hardback,White,28.96043
700,58,Hardback,White,28.999
701,58,Hardback,White,29.03757
702,58,Hardback,White,29.07614
703,58,Hardback,White,29.11471
704,58,Hardback,White,29.15328
705,58,Hardback,White,29.19185
706,58,Hardback,White,29.23042
707,58,Hardback,White,29.26899
708,58,Hardback,White,29.30756
709,58,Hardback,White,29.34613
710,58,Hardback,White,29.3847
711,58,Hardback,White,29.42327
712,58,Hardback,White,29.46184
713,58,Hardback,White,29.50041
714,58,Hardback,White,29.53898
715,58,Hardback,White,29.57755
716,58,Hardback,White,29.61612
717,58,Hardback,White,29.65469
718,58,Hardback,White,29.69326
719,58,Hardback,White,29.73183
720,58,Hardback,White,29.7704
721,58,Hardback,White,29.80897
722,58,Hardback,White,29.84754
723,58,Hardback,White,29.88611
724,58,Hardback,White,29.92468
725,58,Hardback,White,29.96325
726,58,Hardback,White,30.00182
727,58,Hardback,White,30.04039
728,58,Hardback,White,30.07896
729,58,Hardback,White,30.11753
730,58,Hardback,White,30.1561
731,58,Hardback,White,30.19467
732,58,Hardback,White,30.23324
733,58,Hardback,White,30.27181
734,58,Hardback,White,30.31038
735,58,Hardback,White,30.34895
736,58,Hardback,White,30.38752
737,58,Hardback,White,30.42609
738,58,Hardback,White,30.46466
739,58,Hardback,White,30.50323
740,58,Hardback,White,30.5418
741,58,Hardback,White,30.58037
742,58,Hardback,White,30.61894
743,58,Hardback,White,30.65751
744,58,Hardback,White,30.69608
745,58,Hardback,White,30.73465
746,58,Hardback,White,30.77322
747,58,Hardback,White,30.81179
748,58,Hardback,White,30.85036
749,58,Hardback,White,30.88893
750,58,Hardback,White,30.9275
751,58,Hardback,White,30.96607
752,58,Hardback,White,31.00464
753,58,Hardback,White,31.04321
754,58,Hardback,White,31.08178
755,58,Hardback,White,31.12035
756,58,Hardback,White,31.15892
757,58,Hardback,White,31.19749
758,58,Hardback,White,31.23606
759,58,Hardback,White,31.27463
760,58,Hardback,White,31.3132
761,58,Hardback,White,31.35177
762,58,Hardback,White,31.39034
763,58,Hardback,White,31.42891
764,58,Hardback,White,31.46748
765,58,Hardback,White,31.50605
766,58,Hardback,White,31.54462
767,58,Hardback,White,31.58319
768,58,Hardback,White,31.62176
769,58,Hardback,White,31.66033
770,58,Hardback,White,31.6989
771,58,Hardback,White,31.73747
772,58,Hardback,White,31.77604
773,58,Hardback,White,31.81461
774,58,Hardback,White,31.85318
775,58,Hardback,White,31.89175
776,58,Hardback,White,31.93032
777,58,Hardback,White,31.96889
778,58,Hardback,White,32.00746
779,58,Hardback,White,32.04603
780,58,Hardback,White,32.0846
781,58,Hardback,White,32.12317
782,58,Hardback,White,32.16174
783,58,Hardback,White,32.20031
784,58,Hardback,White,32.23888
785,58,Hardback,White,32.27745
786,58,Hardback,White,32.31602
787,58,Hardback,White,32.35459
788,58,Hardback,White,32.39316
789,58,Hardback,White,32.43173
790,58,Hardback,White,32.4703
791,58,Hardback,White,32.50887
792,58,Hardback,White,32.54744
793,58,Hardback,White,32.58601
794,58,Hardback,White,32.62458
795,58,Hardback,White,32.66315
796,58,Hardback,White,32.70172
797,58,Hardback,White,32.74029
798,58,Hardback,White,32.77886
799,58,Hardback,White,32.81743
800,58,Hardback,White,32.856
801,58,Hardback,White,32.89457
802,58,Hardback,White,32.93314
803,58,Hardback,White,32.97171
804,58,Hardback,White,33.01028
805,58,Hardback,White,33.04885
806,58,Hardback,White,33.08742
807,58,Hardback,White,33.12599
808,58,Hardback,White,33.16456
809,58,Hardback,White,33.20313
810,58,Hardback,White,33.2417
811,58,Hardback,White,33.28027
812,58,Hardback,White,33.31884
813,58,Hardback,White,33.35741
814,58,Hardback,White,33.39598
815,58,Hardback,White,33.43455
816,58,Hardback,White,33.47312
817,58,Hardback,White,33.51169
818,58,Hardback,White,33.55026
819,58,Hardback,White,33.58883
820,58,Hardback,White,33.6274
821,58,Hardback,White,33.66597
822,58,Hardback,White,33.70454
823,58,Hardback,White,33.74311
824,58,Hardback,White,33.78168
825,58,Hardback,White,33.82025
826,58,Hardback,White,33.85882
827,58,Hardback,White,33.89739
828,58,Hardback,White,33.93596
829,58,Hardback,White,33.97453
830,58,Hardback,White,34.0131
831,58,Hardback,White,34.05167
832,58,Hardback,White,34.09024
833,58,Hardback,White,34.12881
834,58,Hardback,White,34.16738
835,58,Hardback,White,34.20595
836,58,Hardback,White,34.24452
837,58,Hardback,White,34.28309
838,58,Hardback,White,34.32166
839,58,Hardback,White,34.36023
840,58,Hardback,White,34.3988
841,58,Hardback,White,34.43737
842,58,Hardback,White,34.47594
843,58,Hardback,White,34.51451
844,58,Hardback,White,34.55308
845,58,Hardback,White,34.59165
846,58,Hardback,White,34.63022
847,58,Hardback,White,34.66879
848,58,Hardback,White,34.70736
849,58,Hardback,White,34.74593
850,58,Hardback,White,34.7845
851,58,Hardback,White,34.82307
852,58,Hardback,White,34.86164
853,58,Hardback,White,34.90021
854,58,Hardback,White,34.93878
855,58,Hardback,White,34.97735
856,58,Hardback,White,35.01592
857,58,Hardback,White,35.05449
858,58,Hardback,White,35.09306
859,58,Hardback,White,35.13163
860,58,Hardback,White,35.1702
861,58,Hardback,White,35.20877
862,58,Hardback,White,35.24734
863,58,Hardback,White,35.28591
864,58,Hardback,White,35.32448
865,58,Hardback,White,35.36305
866,58,Hardback,White,35.40162
867,58,Hardback,White,35.44019
868,58,Hardback,White,35.47876
869,58,Hardback,White,35.51733
870,58,Hardback,White,35.5559
871,58,Hardback,White,35.59447
872,58,Hardback,White,35.63304
873,58,Hardback,White,35.67161
874,58,Hardback,White,35.71018
875,58,Hardback,White,35.74875
876,58,Hardback,White,35.78732
877,58,Hardback,White,35.82589
878,58,Hardback,White,35.86446
879,58,Hardback,White,35.90303
880,58,Hardback,White,35.9416
881,58,Hardback,White,35.98017
882,58,Hardback,White,36.01874
883,58,Hardback,White,36.05731
884,58,Hardback,White,36.09588
885,58,Hardback,White,36.13445
886,58,Hardback,White,36.17302
887,58,Hardback,White,36.21159
888,58,Hardback,White,36.25016
889,58,Hardback,White,36.28873
890,58,Hardback,White,36.3273
891,58,Hardback,White,36.36587
892,58,Hardback,White,36.40444
893,58,Hardback,White,36.44301
894,58,Hardback,White,36.48158
895,58,Hardback,White,36.52015
896,58,Hardback,White,36.55872
897,58,Hardback,White,36.59729
898,58,Hardback,White,36.63586
899,58,Hardback,White,36.67443
900,58,Hardback,White,36.713
901,58,Hardback,White,36.75157
902,58,Hardback,White,36.79014
903,58,Hardback,White,36.82871
904,58,Hardback,White,36.86728
905,58,Hardback,White,36.90585
906,58,Hardback,White,36.94442
907,58,Hardback,White,36.98299
908,58,Hardback,White,37.02156
909,58,Hardback,White,37.06013
910,58,Hardback,White,37.0987
911,58,Hardback,White,37.13727
912,58,Hardback,White,37.17584
913,58,Hardback,White,37.21441
914,58,Hardback,White,37.25298
915,58,Hardback,White,37.29155
916,58,Hardback,White,37.33012
917,58,Hardback,White,37.36869
918,58,Hardback,White,37.40726
919,58,Hardback,White,37.44583
920,58,Hardback,White,37.4844
921,58,Hardback,White,37.52297
922,58,Hardback,White,37.56154
923,58,Hardback,White,37.60011
924,58,Hardback,White,37.63868
925,58,Hardback,White,37.67725
926,58,Hardback,White,37.71582
927,58,Hardback,White,37.75439
928,58,Hardback,White,37.79296
929,58,Hardback,White,37.83153
930,58,Hardback,White,37.8701
931,58,Hardback,White,37.90867
932,58,Hardback,White,37.94724
933,58,Hardback,White,37.98581
934,58,Hardback,White,38.02438
935,58,Hardback,White,38.06295
936,58,Hardback,White,38.10152
937,58,Hardback,White,38.14009
938,58,Hardback,White,38.17866
939,58,Hardback,White,38.21723
940,58,Hardback,White,38.2558
941,58,Hardback,White,38.29437
942,58,Hardback,White,38.33294
943,58,Hardback,White,38.37151
944,58,Hardback,White,38.41008
945,58,Hardback,White,38.44865
946,58,Hardback,White,38.48722
947,58,Hardback,White,38.52579
948,58,Hardback,White,38.56436
949,58,Hardback,White,38.60293
950,58,Hardback,White,38.6415
951,58,Hardback,White,38.68007
952,58,Hardback,White,38.71864
953,58,Hardback,White,38.75721
954,58,Hardback,White,38.79578
955,58,Hardback,White,38.83435
956,58,Hardback,White,38.87292
957,58,Hardback,White,38.91149
958,58,Hardback,White,38.95006
959,58,Hardback,White,38.98863
960,58,Hardback,White,39.0272
961,58,Hardback,White,39.06577
962,58,Hardback,White,39.10434
963,58,Hardback,White,39.14291
964,58,Hardback,White,39.18148
965,58,Hardback,White,39.22005
966,58,Hardback,White,39.25862
967,58,Hardback,White,39.29719
968,58,Hardback,White,39.33576
969,58,Hardback,White,39.37433
970,58,Hardback,White,39.4129
971,58,Hardback,White,39.45147
972,58,Hardback,White,39.49004
973,58,Hardback,White,39.52861
974,58,Hardback,White,39.56718
975,58,Hardback,White,39.60575
976,58,Hardback,White,39.64432
977,58,Hardback,White,39.68289
978,58,Hardback,White,39.72146
979,58,Hardback,White,39.76003
980,58,Hardback,White,39.7986
981,58,Hardback,White,39.83717
982,58,Hardback,White,39.87574
983,58,Hardback,White,39.91431
984,58,Hardback,White,39.95288
985,58,Hardback,White,39.99145
986,58,Hardback,White,40.03002
987,58,Hardback,White,40.06859
988,58,Hardback,White,40.10716
989,58,Hardback,White,40.14573
990,58,Hardback,White,40.1843
991,58,Hardback,White,40.22287
992,58,Hardback,White,40.26144
993,58,Hardback,White,40.30001
994,58,Hardback,White,40.33858
995,58,Hardback,White,40.37715
996,58,Hardback,White,40.41572
997,58,Hardback,White,40.45429
998,58,Hardback,White,40.49286
999,58,Hardback,White,40.53143
1000,58,Hardback,White,40.57
1001,58,Hardback,White,40.60857
1002,58,Hardback,White,40.64714
1003,58,Hardback,White,40.68571
1004,58,Hardback,White,40.72428
1005,58,Hardback,White,40.76285
1006,58,Hardback,White,40.80142
1007,58,Hardback,White,40.83999
1008,58,Hardback,White,40.87856
1009,58,Hardback,White,40.91713
1010,58,Hardback,White,40.9557
1011,58,Hardback,White,40.99427
1012,58,Hardback,White,41.03284
1013,58,Hardback,White,41.07141
1014,58,Hardback,White,41.10998
1015,58,Hardback,White,41.14855
1016,58,Hardback,White,41.18712
1017,58,Hardback,White,41.22569
1018,58,Hardback,White,41.26426
1019,58,Hardback,White,41.30283
1020,58,Hardback,White,41.3414
1021,58,Hardback,White,41.37997
1022,58,Hardback,White,41.41854
1023,58,Hardback,White,41.45711
1024,58,Hardback,White,41.49568
1025,58,Hardback,White,41.53425
1026,58,Hardback,White,41.57282
1027,58,Hardback,White,41.61139
1028,58,Hardback,White,41.64996
1029,58,Hardback,White,41.68853
1030,58,Hardback,White,41.7271
1031,58,Hardback,White,41.76567
1032,58,Hardback,White,41.80424
1033,58,Hardback,White,41.84281
1034,58,Hardback,White,41.88138
1035,58,Hardback,White,41.91995
1036,58,Hardback,White,41.95852
1037,58,Hardback,White,41.99709
1038,58,Hardback,White,42.03566
1039,58,Hardback,White,42.07423
1040,58,Hardback,White,42.1128
1041,58,Hardback,White,42.15137
1042,58,Hardback,White,42.18994
1043,58,Hardback,White,42.22851
1044,58,Hardback,White,42.26708
1045,58,Hardback,White,42.30565
1046,58,Hardback,White,42.34422
1047,58,Hardback,White,42.38279
1048,58,Hardback,White,42.42136
1049,58,Hardback,White,42.45993
1050,58,Hardback,White,42.4985
1051,58,Hardback,White,42.53707
1052,58,Hardback,White,42.57564
1053,58,Hardback,White,42.61421
1054,58,Hardback,White,42.65278
1055,58,Hardback,White,42.69135
1056,58,Hardback,White,42.72992
1057,58,Hardback,White,42.76849
1058,58,Hardback,White,42.80706
1059,58,Hardback,White,42.84563
1060,58,Hardback,White,42.8842
1061,58,Hardback,White,42.92277
1062,58,Hardback,White,42.96134
1063,58,Hardback,White,42.99991
1064,58,Hardback,White,43.03848
1065,58,Hardback,White,43.07705
1066,58,Hardback,White,43.11562
1067,58,Hardback,White,43.15419
1068,58,Hardback,White,43.19276
1069,58,Hardback,White,43.23133
1070,58,Hardback,White,43.2699
1071,58,Hardback,White,43.30847
1072,58,Hardback,White,43.34704
1073,58,Hardback,White,43.38561
1074,58,Hardback,White,43.42418
1075,58,Hardback,White,43.46275
1076,58,Hardback,White,43.50132
1077,58,Hardback,White,43.53989
1078,58,Hardback,White,43.57846
1079,58,Hardback,White,43.61703
1080,58,Hardback,White,43.6556
1081,58,Hardback,White,43.69417
1082,58,Hardback,White,43.73274
1083,58,Hardback,White,43.77131
1084,58,Hardback,White,43.80988
1085,58,Hardback,White,43.84845
1086,58,Hardback,White,43.88702
1087,58,Hardback,White,43.92559
1088,58,Hardback,White,43.96416
1089,58,Hardback,White,44.00273
1090,58,Hardback,White,44.0413
1091,58,Hardback,White,44.07987
1092,58,Hardback,White,44.11844
1093,58,Hardback,White,44.15701
1094,58,Hardback,White,44.19558
1095,58,Hardback,White,44.23415
1096,58,Hardback,White,44.27272
1097,58,Hardback,White,44.31129
1098,58,Hardback,White,44.34986
1099,58,Hardback,White,44.38843
1100,58,Hardback,White,44.427
1101,58,Hardback,White,44.46557
1102,58,Hardback,White,44.50414
1103,58,Hardback,White,44.54271
1104,58,Hardback,White,44.58128
1105,58,Hardback,White,44.61985
1106,58,Hardback,White,44.65842
1107,58,Hardback,White,44.69699
1108,58,Hardback,White,44.73556
1109,58,Hardback,White,44.77413
1110,58,Hardback,White,44.8127
1111,58,Hardback,White,44.85127
1112,58,Hardback,White,44.88984
1113,58,Hardback,White,44.92841
1114,58,Hardback,White,44.96698
1115,58,Hardback,White,45.00555
1116,58,Hardback,White,45.04412
1117,58,Hardback,White,45.08269
